train-error val_error
0.4770408163265306 0.4545454545454546
0.48086734693877553 0.4363636363636364
0.47959183673469385 0.4363636363636364
0.47959183673469385 0.4545454545454546
0.46683673469387754 0.4363636363636364
0.4693877551020408 0.4363636363636364
0.4783163265306123 0.4363636363636364
0.48341836734693877 0.4363636363636364
0.4770408163265306 0.4363636363636364
0.47959183673469385 0.4363636363636364
0.4897959183673469 0.4545454545454546
0.47193877551020413 0.4363636363636364
0.4783163265306123 0.4363636363636364
0.4821428571428571 0.4363636363636364
0.4821428571428571 0.4545454545454546
0.47576530612244894 0.4363636363636364
0.48086734693877553 0.4363636363636364
0.48469387755102045 0.4363636363636364
0.5063775510204082 0.4363636363636364
0.485969387755102 0.4363636363636364
0.5089285714285714 0.4545454545454546
0.4630102040816326 0.4363636363636364
0.48341836734693877 0.4363636363636364
0.48341836734693877 0.4363636363636364
0.4642857142857143 0.4363636363636364
0.4783163265306123 0.4363636363636364
0.46556122448979587 0.4363636363636364
0.48469387755102045 0.4363636363636364
0.5051020408163265 0.4363636363636364
0.4821428571428571 0.4363636363636364
0.46683673469387754 0.4363636363636364
0.4770408163265306 0.4363636363636364
0.4910714285714286 0.4363636363636364
0.4961734693877551 0.4363636363636364
0.46683673469387754 0.4545454545454546
0.4693877551020408 0.4545454545454546
0.4821428571428571 0.4545454545454546
0.4681122448979592 0.4363636363636364
0.4744897959183674 0.4363636363636364
0.46173469387755106 0.4363636363636364
0.4770408163265306 0.4363636363636364
0.5025510204081632 0.4363636363636364
0.4948979591836735 0.4363636363636364
0.48852040816326525 0.4363636363636364
0.48469387755102045 0.4363636363636364
0.4732142857142857 0.4363636363636364
0.47193877551020413 0.4363636363636364
0.4770408163265306 0.4363636363636364
0.4732142857142857 0.4363636363636364
0.47576530612244894 0.4363636363636364
0.4897959183673469 0.4363636363636364
0.4744897959183674 0.4545454545454546
0.48341836734693877 0.4363636363636364
0.4910714285714286 0.4363636363636364
0.4744897959183674 0.4363636363636364
0.47066326530612246 0.4545454545454546
0.47576530612244894 0.4363636363636364
0.4642857142857143 0.4363636363636364
0.48086734693877553 0.4363636363636364
0.47193877551020413 0.4363636363636364
0.47576530612244894 0.4363636363636364
0.4948979591836735 0.4363636363636364
0.46683673469387754 0.4363636363636364
0.4783163265306123 0.4363636363636364
0.4693877551020408 0.4363636363636364
0.47066326530612246 0.4363636363636364
0.47576530612244894 0.4363636363636364
0.48086734693877553 0.4363636363636364
0.4732142857142857 0.4363636363636364
0.5051020408163265 0.4363636363636364
0.4693877551020408 0.4363636363636364
0.48341836734693877 0.4363636363636364
0.4681122448979592 0.4363636363636364
