train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.003
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/cutted
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
True
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
0
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.003
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/cutted
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
True
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
0
[Epoch 172] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.612 | time: 634.7
[Epoch 173] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.612 | time: 635.1
[Epoch 174] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.615 | time: 634.6
[Epoch 175] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.602 | time: 634.5
[Epoch 176] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.617 | time: 634.6
[Epoch 177] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.603 | time: 634.1
[Epoch 178] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.608 | time: 634.0
[Epoch 179] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.613 | time: 634.6
[Epoch 180] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.610 | time: 634.0
[Epoch 181] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.607 | time: 633.6
[Epoch 182] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.608 | time: 633.8
[Epoch 183] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.613 | time: 634.1
[Epoch 184] Train-acc: 0.789, loss: 2.341 | Val-acc: 0.617 | time: 633.8
[Epoch 185] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.613 | time: 633.6
[Epoch 186] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.611 | time: 633.7
[Epoch 187] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.611 | time: 633.7
[Epoch 188] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.609 | time: 633.5
[Epoch 189] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.608 | time: 633.2
[Epoch 190] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.615 | time: 633.7
[Epoch 191] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.604 | time: 633.1
[Epoch 192] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.609 | time: 633.0
[Epoch 193] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.610 | time: 633.0
[Epoch 194] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.610 | time: 632.6
[Epoch 195] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.605 | time: 632.1
[Epoch 196] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.601 | time: 632.6
[Epoch 197] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.613 | time: 632.0
[Epoch 198] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.608 | time: 632.5
[Epoch 199] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.615 | time: 632.8
[Epoch 200] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.618 | time: 632.3
