train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
[Epoch 84] Train-acc: 0.522, loss: 2.570 | Val-acc: 0.564 | time: 13.6
[Epoch 85] Train-acc: 0.517, loss: 2.577 | Val-acc: 0.564 | time: 13.8
[Epoch 86] Train-acc: 0.528, loss: 2.572 | Val-acc: 0.564 | time: 13.7
[Epoch 87] Train-acc: 0.534, loss: 2.558 | Val-acc: 0.564 | time: 12.9
[Epoch 88] Train-acc: 0.510, loss: 2.571 | Val-acc: 0.564 | time: 12.7
[Epoch 89] Train-acc: 0.508, loss: 2.572 | Val-acc: 0.564 | time: 13.3
[Epoch 90] Train-acc: 0.517, loss: 2.565 | Val-acc: 0.564 | time: 12.4
[Epoch 91] Train-acc: 0.528, loss: 2.556 | Val-acc: 0.564 | time: 12.5
[Epoch 92] Train-acc: 0.529, loss: 2.569 | Val-acc: 0.564 | time: 12.5
[Epoch 93] Train-acc: 0.528, loss: 2.563 | Val-acc: 0.564 | time: 12.4
[Epoch 94] Train-acc: 0.527, loss: 2.568 | Val-acc: 0.564 | time: 14.4
[Epoch 95] Train-acc: 0.533, loss: 2.543 | Val-acc: 0.564 | time: 14.1
[Epoch 96] Train-acc: 0.508, loss: 2.584 | Val-acc: 0.564 | time: 12.8
[Epoch 97] Train-acc: 0.513, loss: 2.579 | Val-acc: 0.545 | time: 14.4
[Epoch 98] Train-acc: 0.510, loss: 2.577 | Val-acc: 0.564 | time: 12.6
[Epoch 99] Train-acc: 0.514, loss: 2.578 | Val-acc: 0.564 | time: 13.9
[Epoch 100] Train-acc: 0.518, loss: 2.580 | Val-acc: 0.564 | time: 13.9
[Epoch 101] Train-acc: 0.508, loss: 2.574 | Val-acc: 0.564 | time: 13.8
[Epoch 102] Train-acc: 0.523, loss: 2.564 | Val-acc: 0.564 | time: 13.3
[Epoch 103] Train-acc: 0.520, loss: 2.562 | Val-acc: 0.564 | time: 12.6
[Epoch 104] Train-acc: 0.487, loss: 2.606 | Val-acc: 0.564 | time: 13.4
[Epoch 105] Train-acc: 0.499, loss: 2.589 | Val-acc: 0.564 | time: 12.6
[Epoch 106] Train-acc: 0.510, loss: 2.580 | Val-acc: 0.564 | time: 12.6
[Epoch 107] Train-acc: 0.533, loss: 2.557 | Val-acc: 0.564 | time: 12.8
[Epoch 108] Train-acc: 0.510, loss: 2.582 | Val-acc: 0.564 | time: 13.1
[Epoch 109] Train-acc: 0.529, loss: 2.551 | Val-acc: 0.564 | time: 13.4
[Epoch 110] Train-acc: 0.510, loss: 2.581 | Val-acc: 0.564 | time: 13.5
[Epoch 111] Train-acc: 0.528, loss: 2.556 | Val-acc: 0.564 | time: 12.6
[Epoch 112] Train-acc: 0.529, loss: 2.554 | Val-acc: 0.564 | time: 12.8
[Epoch 113] Train-acc: 0.522, loss: 2.578 | Val-acc: 0.564 | time: 13.2
[Epoch 114] Train-acc: 0.515, loss: 2.575 | Val-acc: 0.545 | time: 13.2
[Epoch 115] Train-acc: 0.526, loss: 2.577 | Val-acc: 0.545 | time: 13.2
[Epoch 116] Train-acc: 0.520, loss: 2.563 | Val-acc: 0.564 | time: 13.2
[Epoch 117] Train-acc: 0.524, loss: 2.561 | Val-acc: 0.564 | time: 13.1
[Epoch 118] Train-acc: 0.518, loss: 2.570 | Val-acc: 0.564 | time: 12.6
[Epoch 119] Train-acc: 0.522, loss: 2.564 | Val-acc: 0.564 | time: 12.8
[Epoch 120] Train-acc: 0.532, loss: 2.549 | Val-acc: 0.564 | time: 13.5
[Epoch 121] Train-acc: 0.511, loss: 2.576 | Val-acc: 0.564 | time: 12.6
[Epoch 122] Train-acc: 0.509, loss: 2.577 | Val-acc: 0.564 | time: 12.8
[Epoch 123] Train-acc: 0.532, loss: 2.557 | Val-acc: 0.545 | time: 12.8
[Epoch 124] Train-acc: 0.540, loss: 2.562 | Val-acc: 0.564 | time: 12.5
[Epoch 125] Train-acc: 0.517, loss: 2.577 | Val-acc: 0.564 | time: 13.8
